Wave   ,Sample   ,Dark     ,Reference
611.027,  225.165,  268.485,  214.383
611.147,  222.965,  259.285,  219.083
611.268,  235.365,  280.885,  232.482
611.389,  157.565,  204.485,  160.083
611.509,  236.765,  284.385,  245.383
611.630,  201.465,  242.685,  192.083
611.751,  239.065,  279.185,  239.583
611.871,  238.965,  293.485,  240.583
611.992,  201.165,  266.485,  205.783
612.112,  210.265,  255.085,  206.583
612.233,  233.165,  285.885,  225.583
612.354,  209.865,  272.785,  209.482
612.474,  257.765,  293.085,  246.982
612.595,  229.365,  274.585,  227.182
612.715,  233.765,  262.585,  227.982
612.836,  202.165,  242.585,  204.083
612.956,  208.865,  251.985,  200.482
613.077,  220.265,  258.385,  215.583
613.197,  201.565,  247.985,  206.283
613.317,  201.865,  253.285,  206.982
613.438,  215.565,  265.785,  217.982
613.558,  216.965,  260.585,  215.383
613.678,  202.465,  240.885,  194.783
613.799,  216.265,  261.085,  214.583
613.919,  211.165,  264.885,  210.783
614.039,  222.265,  256.785,  196.883
614.160,  232.265,  281.285,  240.482
614.280,  219.965,  254.185,  211.383
614.400,  201.565,  248.285,  185.083
614.521,  212.865,  258.085,  201.383
614.641,  214.165,  257.985,  220.682
614.761,  227.665,  271.485,  219.383
614.881,  227.865,  265.385,  224.383
615.001,  200.965,  265.885,  201.682
615.121,  222.165,  270.585,  205.383
615.242,  205.065,  244.485,  195.982
615.362,  209.165,  261.385,  203.482
615.482,  199.665,  239.085,  195.283
615.602,  229.565,  269.985,  219.083
615.722,  217.565,  263.785,  212.583
615.842,  210.465,  257.785,  217.583
615.962,  214.865,  256.285,  207.083
616.082,  202.765,  257.785,  203.182
616.202,  219.265,  261.185,  211.283
616.322,  213.065,  254.785,  205.383
616.442,  209.365,  262.085,  206.182
616.562,  233.065,  269.685,  218.982
616.682,  203.465,  251.485,  202.883
616.802,  200.865,  241.585,  208.083
616.922,  221.865,  268.885,  216.182
617.041,  203.165,  252.485,  202.583
617.161,  195.665,  244.785,  191.883
617.281,  205.865,  253.585,  216.883
617.401,  238.365,  284.185,  232.083
617.521,  211.065,  262.685,  208.182
617.640,  230.865,  263.285,  213.583
617.760,  211.365,  263.685,  212.783
617.880,  204.665,  254.085,  192.182
618.000,  210.265,  246.885,  204.182
618.119,  208.965,  252.085,  202.283
618.239,  208.965,  267.285,  216.283
618.359,  190.665,  223.985,  179.482
618.478,  187.465,  239.685,  185.682
618.598,  211.165,  261.685,  200.583
618.718,  213.865,  256.985,  215.783
618.837,  186.665,  224.985,  182.283
618.957,  196.465,  248.485,  200.283
619.076,  190.865,  239.085,  190.182
619.196,  201.265,  244.285,  191.883
619.315,  206.665,  245.685,  207.682
619.435,  206.765,  253.885,  198.283
619.555,  196.665,  252.385,  203.583
619.674,  209.565,  259.585,  213.283
619.793,  201.465,  256.785,  208.783
619.913,  201.465,  246.485,  191.682
620.032,  199.665,  253.485,  203.083
620.152,  202.265,  257.485,  205.482
620.271,  216.865,  274.085,  216.283
620.391,  217.865,  260.085,  208.482
620.510,  191.065,  234.185,  192.383
620.629,  209.065,  260.185,  211.383
